Borough,Neighborhood,Season,Day_of_Week,Time_Bucket,Avg_Complaints_Per_Week,Std_Complaints,Num_Weeks
BRONX,High Bridge and Morrisania,Fall,6,morning,11.35064935064935,5.718773869702809,77
BRONX,High Bridge and Morrisania,Fall,6,night,47.12820512820513,26.41347500181794,78
BRONX,High Bridge and Morrisania,Fall,6,overnight,24.192307692307693,15.300503083408556,78
BRONX,High Bridge and Morrisania,Spring,0,afternoon,12.087912087912088,7.487245972909683,91
BRONX,High Bridge and Morrisania,Spring,0,evening,19.296703296703296,16.469834044562607,91
BRONX,High Bridge and Morrisania,Spring,0,morning,5.714285714285714,3.222441152934679,91
BRONX,High Bridge and Morrisania,Spring,0,night,25.164835164835164,19.42064407689447,91
BRONX,High Bridge and Morrisania,Spring,0,overnight,8.07865168539326,6.894043408989062,89
BRONX,High Bridge and Morrisania,Spring,1,afternoon,11.626373626373626,6.1058229978500425,91
BRONX,High Bridge and Morrisania,Spring,1,evening,19.0,12.019428716318703,91
BRONX,High Bridge and Morrisania,Spring,1,morning,6.211111111111111,3.6519794369273666,90
BRONX,High Bridge and Morrisania,Spring,1,night,21.87912087912088,13.74921021152784,91
BRONX,High Bridge and Morrisania,Spring,1,overnight,4.629213483146067,4.006761394737849,89
BRONX,High Bridge and Morrisania,Spring,2,afternoon,11.923076923076923,6.354754596591908,91
BRONX,High Bridge and Morrisania,Spring,2,evening,20.384615384615383,14.556990860269952,91
BRONX,High Bridge and Morrisania,Spring,2,morning,6.736263736263736,3.59887378938086,91
BRONX,High Bridge and Morrisania,Spring,2,night,20.956043956043956,15.480390526162148,91
BRONX,High Bridge and Morrisania,Spring,2,overnight,5.886363636363637,3.643390546022536,88
BRONX,High Bridge and Morrisania,Spring,3,afternoon,12.0561797752809,6.8263519316386185,89
BRONX,High Bridge and Morrisania,Spring,3,evening,20.7,13.338674024021321,90
BRONX,High Bridge and Morrisania,Spring,3,morning,6.6022727272727275,5.2161107031286855,88
BRONX,High Bridge and Morrisania,Spring,3,night,22.066666666666666,15.93300581049613,90
BRONX,High Bridge and Morrisania,Spring,3,overnight,5.179775280898877,3.3796240974162455,89
BRONX,High Bridge and Morrisania,Spring,4,afternoon,14.28888888888889,6.737859568182563,90
BRONX,High Bridge and Morrisania,Spring,4,evening,25.57777777777778,16.422085552165615,90
BRONX,High Bridge and Morrisania,Spring,4,morning,7.404494382022472,4.939909598739443,89
BRONX,High Bridge and Morrisania,Spring,4,night,30.98901098901099,16.251150048531272,91
BRONX,High Bridge and Morrisania,Spring,4,overnight,6.155555555555556,3.871274537128919,90
BRONX,High Bridge and Morrisania,Spring,5,afternoon,19.633333333333333,12.853058919786585,90
BRONX,High Bridge and Morrisania,Spring,5,evening,30.033333333333335,20.91687668695015,90
BRONX,High Bridge and Morrisania,Spring,5,morning,9.0,5.869364378043605,90
BRONX,High Bridge and Morrisania,Spring,5,night,46.044444444444444,28.94314888994316,90
BRONX,High Bridge and Morrisania,Spring,5,overnight,13.155555555555555,9.509204424609546,90
BRONX,High Bridge and Morrisania,Spring,6,afternoon,21.087912087912088,11.83089021882814,91
BRONX,High Bridge and Morrisania,Spring,6,evening,31.32967032967033,23.399931122906676,91
BRONX,High Bridge and Morrisania,Spring,6,morning,10.956043956043956,6.41510732206422,91
BRONX,High Bridge and Morrisania,Spring,6,night,47.76923076923077,37.44420350425918,91
BRONX,High Bridge and Morrisania,Spring,6,overnight,19.076923076923077,13.952483466100036,91
BRONX,High Bridge and Morrisania,Summer,0,afternoon,10.443037974683545,5.601617979273393,79
BRONX,High Bridge and Morrisania,Summer,0,evening,23.632911392405063,13.091568254561517,79
BRONX,High Bridge and Morrisania,Summer,0,morning,5.576923076923077,3.746926812664018,78
BRONX,High Bridge and Morrisania,Summer,0,night,52.55696202531646,29.041856105232,79
BRONX,High Bridge and Morrisania,Summer,0,overnight,16.68354430379747,12.071947035403033,79
BRONX,High Bridge and Morrisania,Summer,1,afternoon,10.240506329113924,4.990285922319271,79
BRONX,High Bridge and Morrisania,Summer,1,evening,24.075949367088608,12.753855276255095,79
BRONX,High Bridge and Morrisania,Summer,1,morning,4.9480519480519485,3.008304750345301,77
BRONX,High Bridge and Morrisania,Summer,1,night,32.51898734177215,17.94354448555151,79
BRONX,High Bridge and Morrisania,Summer,1,overnight,7.076923076923077,7.367477199131349,78
BRONX,High Bridge and Morrisania,Summer,2,afternoon,11.151898734177216,6.447198969608145,79
BRONX,High Bridge and Morrisania,Summer,2,evening,24.746835443037973,12.73745572391628,79
BRONX,High Bridge and Morrisania,Summer,2,morning,5.090909090909091,3.0095541643144723,77
BRONX,High Bridge and Morrisania,Summer,2,night,32.56962025316456,18.119039104187387,79
BRONX,High Bridge and Morrisania,Summer,2,overnight,7.227848101265823,7.462640914081851,79
BRONX,High Bridge and Morrisania,Summer,3,afternoon,10.113924050632912,4.579741739925314,79
BRONX,High Bridge and Morrisania,Summer,3,evening,25.734177215189874,12.179963433863149,79
BRONX,High Bridge and Morrisania,Summer,3,morning,5.089743589743589,3.4685447280959965,78
BRONX,High Bridge and Morrisania,Summer,3,night,35.58227848101266,18.88535424603884,79
BRONX,High Bridge and Morrisania,Summer,3,overnight,8.935897435897436,7.72639218504576,78
BRONX,High Bridge and Morrisania,Summer,4,afternoon,12.461538461538462,5.593809908345947,78
BRONX,High Bridge and Morrisania,Summer,4,evening,39.02564102564103,16.65850616069242,78
BRONX,High Bridge and Morrisania,Summer,4,morning,5.8311688311688314,3.92831354401203,77
BRONX,High Bridge and Morrisania,Summer,4,night,57.294871794871796,28.348988838495956,78
BRONX,High Bridge and Morrisania,Summer,4,overnight,9.233766233766234,7.044774293004082,77
BRONX,High Bridge and Morrisania,Summer,5,afternoon,19.911392405063292,10.284653582809835,79
BRONX,High Bridge and Morrisania,Summer,5,evening,48.59493670886076,18.463768392859933,79
BRONX,High Bridge and Morrisania,Summer,5,morning,9.367088607594937,7.859629428189239,79
BRONX,High Bridge and Morrisania,Summer,5,night,92.77215189873418,33.7133274137983,79
BRONX,High Bridge and Morrisania,Summer,5,overnight,24.949367088607595,17.68665927361508,79
BRONX,High Bridge and Morrisania,Summer,6,afternoon,24.531645569620252,12.853050563809571,79
BRONX,High Bridge and Morrisania,Summer,6,evening,60.822784810126585,29.48870252759167,79
BRONX,High Bridge and Morrisania,Summer,6,morning,12.645569620253164,7.177311071888619,79
BRONX,High Bridge and Morrisania,Summer,6,night,112.27848101265823,46.869413980696024,79
BRONX,High Bridge and Morrisania,Summer,6,overnight,43.79746835443038,27.049043656650237,79
BRONX,High Bridge and Morrisania,Winter,0,afternoon,10.047619047619047,6.898410436609435,84
BRONX,High Bridge and Morrisania,Winter,0,evening,10.0,5.461806047563828,84
BRONX,High Bridge and Morrisania,Winter,0,morning,6.795180722891566,4.8734197842757405,83
BRONX,High Bridge and Morrisania,Winter,0,night,13.666666666666666,6.923564325684245,84
BRONX,High Bridge and Morrisania,Winter,0,overnight,5.271604938271605,4.123143053784976,81
BRONX,High Bridge and Morrisania,Winter,1,afternoon,8.952380952380953,4.8790300287866115,84
BRONX,High Bridge and Morrisania,Winter,1,evening,9.821428571428571,5.601550375502689,84
BRONX,High Bridge and Morrisania,Winter,1,morning,6.023809523809524,3.865124229915422,84
BRONX,High Bridge and Morrisania,Winter,1,night,11.75,5.645928269478492,84
BRONX,High Bridge and Morrisania,Winter,1,overnight,4.3580246913580245,3.6445460690438143,81
BRONX,High Bridge and Morrisania,Winter,2,afternoon,9.294117647058824,7.508445291821744,85
BRONX,High Bridge and Morrisania,Winter,2,evening,9.647058823529411,5.072582422886276,85
BRONX,High Bridge and Morrisania,Winter,2,morning,7.168674698795181,5.064990494557891,83
BRONX,High Bridge and Morrisania,Winter,2,night,13.188235294117646,7.871730791780375,85
BRONX,High Bridge and Morrisania,Winter,2,overnight,5.219512195121951,7.289472182358632,82
BRONX,High Bridge and Morrisania,Winter,3,afternoon,8.724137931034482,5.57754979791267,87
BRONX,High Bridge and Morrisania,Winter,3,evening,10.540229885057471,5.756300082884211,87
BRONX,High Bridge and Morrisania,Winter,3,morning,6.093023255813954,3.6706399729771246,86
BRONX,High Bridge and Morrisania,Winter,3,night,13.057471264367816,5.865461225820738,87
BRONX,High Bridge and Morrisania,Winter,3,overnight,5.626506024096385,6.446233241910318,83
BRONX,High Bridge and Morrisania,Winter,4,afternoon,10.195402298850574,6.449876653696693,87
BRONX,High Bridge and Morrisania,Winter,4,evening,12.850574712643677,7.197429669813473,87
BRONX,High Bridge and Morrisania,Winter,4,morning,6.758620689655173,4.337413003594769,87
BRONX,High Bridge and Morrisania,Winter,4,night,17.67816091954023,6.495963420809993,87
BRONX,High Bridge and Morrisania,Winter,4,overnight,5.6117647058823525,4.896777651941021,85
BRONX,High Bridge and Morrisania,Winter,5,afternoon,13.341176470588236,8.079298857451136,85
BRONX,High Bridge and Morrisania,Winter,5,evening,14.705882352941176,6.135035082392346,85
BRONX,High Bridge and Morrisania,Winter,5,morning,9.458823529411765,5.821865478268871,85
BRONX,High Bridge and Morrisania,Winter,5,night,26.28235294117647,10.602798108569853,85
BRONX,High Bridge and Morrisania,Winter,5,overnight,9.529411764705882,7.2021627626278875,85
BRONX,High Bridge and Morrisania,Winter,6,afternoon,16.083333333333332,10.968968643057076,84
BRONX,High Bridge and Morrisania,Winter,6,evening,12.988095238095237,6.340715720345939,84
BRONX,High Bridge and Morrisania,Winter,6,morning,9.869047619047619,6.22428156575145,84
BRONX,High Bridge and Morrisania,Winter,6,night,25.392857142857142,8.975224072972711,84
BRONX,High Bridge and Morrisania,Winter,6,overnight,14.94047619047619,8.560699203619292,84
BRONX,Hunts Point and Mott Haven,Fall,0,afternoon,5.181818181818182,3.115019948940399,77
BRONX,Hunts Point and Mott Haven,Fall,0,evening,8.615384615384615,5.527336478942506,78
BRONX,Hunts Point and Mott Haven,Fall,0,morning,3.074626865671642,1.7347904670944687,67
BRONX,Hunts Point and Mott Haven,Fall,0,night,12.844155844155845,8.52097247826755,77
BRONX,Hunts Point and Mott Haven,Fall,0,overnight,4.214285714285714,3.2920319135881444,70
BRONX,Hunts Point and Mott Haven,Fall,1,afternoon,4.819444444444445,2.8300519523867647,72
BRONX,Hunts Point and Mott Haven,Fall,1,evening,8.974025974025974,5.018319140839538,77
BRONX,Hunts Point and Mott Haven,Fall,1,morning,3.08955223880597,1.8235109598559063,67
BRONX,Hunts Point and Mott Haven,Fall,1,night,9.679487179487179,4.6612344102293575,78
BRONX,Hunts Point and Mott Haven,Fall,1,overnight,2.725806451612903,2.5745880131265166,62
BRONX,Hunts Point and Mott Haven,Fall,2,afternoon,5.038961038961039,2.8857251138444546,77
BRONX,Hunts Point and Mott Haven,Fall,2,evening,9.155844155844155,5.008059123644544,77
BRONX,Hunts Point and Mott Haven,Fall,2,morning,3.3134328358208953,2.1405815920536186,67
BRONX,Hunts Point and Mott Haven,Fall,2,night,10.217948717948717,5.213985777277083,78
BRONX,Hunts Point and Mott Haven,Fall,2,overnight,2.9705882352941178,1.6478895434228022,68
BRONX,Hunts Point and Mott Haven,Fall,3,afternoon,5.12,3.044534314010796,75
BRONX,Hunts Point and Mott Haven,Fall,3,evening,9.7012987012987,4.469383965159473,77
BRONX,Hunts Point and Mott Haven,Fall,3,morning,3.0588235294117645,2.1081388335514473,68
BRONX,Hunts Point and Mott Haven,Fall,3,night,11.0,5.524443910429403,78
BRONX,Hunts Point and Mott Haven,Fall,3,overnight,2.6417910447761193,1.9124907806259344,67
BRONX,Hunts Point and Mott Haven,Fall,4,afternoon,5.394736842105263,2.7908371378180705,76
BRONX,Hunts Point and Mott Haven,Fall,4,evening,14.038461538461538,7.42834568933889,78
BRONX,Hunts Point and Mott Haven,Fall,4,morning,2.588235294117647,1.5476057012355982,68
BRONX,Hunts Point and Mott Haven,Fall,4,night,19.153846153846153,9.816599939166025,78
BRONX,Hunts Point and Mott Haven,Fall,4,overnight,3.5652173913043477,2.9826866140009,69
BRONX,Hunts Point and Mott Haven,Fall,5,afternoon,9.294871794871796,4.925705103086335,78
BRONX,Hunts Point and Mott Haven,Fall,5,evening,16.44871794871795,9.222568923883278,78
BRONX,Hunts Point and Mott Haven,Fall,5,morning,5.068493150684931,3.4933618284591947,73
BRONX,Hunts Point and Mott Haven,Fall,5,night,28.615384615384617,14.461979503126502,78
BRONX,Hunts Point and Mott Haven,Fall,5,overnight,7.833333333333333,4.4820469195161925,78
BRONX,Hunts Point and Mott Haven,Fall,6,afternoon,9.205128205128204,4.046351489052869,78
BRONX,Hunts Point and Mott Haven,Fall,6,evening,16.564102564102566,11.051931421484127,78
BRONX,Hunts Point and Mott Haven,Fall,6,morning,5.173333333333333,3.12519548938092,75
BRONX,Hunts Point and Mott Haven,Fall,6,night,24.78205128205128,13.548036169470613,78
BRONX,Hunts Point and Mott Haven,Fall,6,overnight,12.564102564102564,6.127624788430307,78
BRONX,Hunts Point and Mott Haven,Spring,0,afternoon,5.223529411764706,3.26371272147095,85
BRONX,Hunts Point and Mott Haven,Spring,0,evening,10.934065934065934,8.221654602061827,91
BRONX,Hunts Point and Mott Haven,Spring,0,morning,3.341463414634146,2.29448890026947,82
BRONX,Hunts Point and Mott Haven,Spring,0,night,14.67032967032967,10.253514243153628,91
BRONX,Hunts Point and Mott Haven,Spring,0,overnight,4.597560975609756,3.4313721694639714,82
BRONX,Hunts Point and Mott Haven,Spring,1,afternoon,5.752808988764045,3.042430618004761,89
BRONX,Hunts Point and Mott Haven,Spring,1,evening,10.593406593406593,6.723058202894841,91
BRONX,Hunts Point and Mott Haven,Spring,1,morning,3.341463414634146,2.4303610065382837,82
BRONX,Hunts Point and Mott Haven,Spring,1,night,12.175824175824175,6.757043085376269,91
BRONX,Hunts Point and Mott Haven,Spring,1,overnight,3.05,2.0861204984797053,80
BRONX,Hunts Point and Mott Haven,Spring,2,afternoon,5.375,2.825631858947455,88
BRONX,Hunts Point and Mott Haven,Spring,2,evening,9.11111111111111,5.174363000353349,90
BRONX,Hunts Point and Mott Haven,Spring,2,morning,3.0941176470588236,1.7969784786304661,85
BRONX,Hunts Point and Mott Haven,Spring,2,night,11.791208791208792,6.462741907815364,91
BRONX,Hunts Point and Mott Haven,Spring,2,overnight,3.0987654320987654,2.053076583274507,81
BRONX,Hunts Point and Mott Haven,Spring,3,afternoon,5.741573033707865,3.8094621723940136,89
BRONX,Hunts Point and Mott Haven,Spring,3,evening,10.044943820224718,6.182655564266332,89
BRONX,Hunts Point and Mott Haven,Spring,3,morning,3.125,2.1721773478194053,80
BRONX,Hunts Point and Mott Haven,Spring,3,night,11.822222222222223,6.201807959985084,90
BRONX,Hunts Point and Mott Haven,Spring,3,overnight,3.1066666666666665,2.203028218914441,75
BRONX,Hunts Point and Mott Haven,Spring,4,afternoon,6.101123595505618,3.122662557891847,89
BRONX,Hunts Point and Mott Haven,Spring,4,evening,12.911111111111111,7.627043022588404,90
BRONX,Hunts Point and Mott Haven,Spring,4,morning,2.892857142857143,1.5601811536991472,84
BRONX,Hunts Point and Mott Haven,Spring,4,night,16.36263736263736,10.413150322246368,91
BRONX,Hunts Point and Mott Haven,Spring,4,overnight,3.6506024096385543,2.451648200898679,83
BRONX,Hunts Point and Mott Haven,Spring,5,afternoon,8.844444444444445,4.568851824174311,90
BRONX,Hunts Point and Mott Haven,Spring,5,evening,14.822222222222223,8.35931530148331,90
BRONX,Hunts Point and Mott Haven,Spring,5,morning,5.348314606741573,3.421526518687189,89
BRONX,Hunts Point and Mott Haven,Spring,5,night,23.92222222222222,12.486602058258216,90
BRONX,Hunts Point and Mott Haven,Spring,5,overnight,7.386363636363637,4.503974791639043,88
BRONX,Hunts Point and Mott Haven,Spring,6,afternoon,9.23076923076923,5.066396753944175,91
BRONX,Hunts Point and Mott Haven,Spring,6,evening,14.648351648351648,9.556119187170802,91
BRONX,Hunts Point and Mott Haven,Spring,6,morning,4.775280898876405,2.7582636542049914,89
BRONX,Hunts Point and Mott Haven,Spring,6,night,23.54945054945055,14.288506442641802,91
BRONX,Hunts Point and Mott Haven,Spring,6,overnight,10.604395604395604,5.691863824558156,91
BRONX,Hunts Point and Mott Haven,Summer,0,afternoon,5.1645569620253164,3.023117679867774,79
BRONX,Hunts Point and Mott Haven,Summer,0,evening,11.379746835443038,9.708975225794225,79
BRONX,Hunts Point and Mott Haven,Summer,0,morning,2.887323943661972,1.9679524948872107,71
BRONX,Hunts Point and Mott Haven,Summer,0,night,20.50632911392405,12.31308811452011,79
BRONX,Hunts Point and Mott Haven,Summer,0,overnight,5.615384615384615,4.169246620508,78
BRONX,Hunts Point and Mott Haven,Summer,1,afternoon,4.75,3.1754264805429413,76
BRONX,Hunts Point and Mott Haven,Summer,1,evening,10.151898734177216,5.933582408186641,79
BRONX,Hunts Point and Mott Haven,Summer,1,morning,2.9714285714285715,1.9632229385421867,70
BRONX,Hunts Point and Mott Haven,Summer,1,night,14.759493670886076,10.070539911013629,79
BRONX,Hunts Point and Mott Haven,Summer,1,overnight,3.540983606557377,2.8376855034329376,61
BRONX,Hunts Point and Mott Haven,Summer,2,afternoon,5.051282051282051,3.3840628616917643,78
BRONX,Hunts Point and Mott Haven,Summer,2,evening,9.556962025316455,4.425296847765937,79
BRONX,Hunts Point and Mott Haven,Summer,2,morning,2.9859154929577465,2.0318391228953065,71
BRONX,Hunts Point and Mott Haven,Summer,2,night,14.164556962025317,7.357937245337793,79
BRONX,Hunts Point and Mott Haven,Summer,2,overnight,3.408450704225352,3.0546333181332086,71
BRONX,Hunts Point and Mott Haven,Summer,3,afternoon,4.708860759493671,3.0556878395332223,79
BRONX,Hunts Point and Mott Haven,Summer,3,evening,11.666666666666666,5.780995884786065,78
BRONX,Hunts Point and Mott Haven,Summer,3,morning,2.8358208955223883,2.2935813924513746,67
BRONX,Hunts Point and Mott Haven,Summer,3,night,16.468354430379748,10.694877090239638,79
BRONX,Hunts Point and Mott Haven,Summer,3,overnight,4.483870967741935,4.337189297168291,62
BRONX,Hunts Point and Mott Haven,Summer,4,afternoon,6.285714285714286,3.5461511487702855,77
BRONX,Hunts Point and Mott Haven,Summer,4,evening,16.41025641025641,6.451489101107715,78
BRONX,Hunts Point and Mott Haven,Summer,4,morning,2.7313432835820897,2.0639920832611764,67
BRONX,Hunts Point and Mott Haven,Summer,4,night,25.5,9.259253006250894,78
BRONX,Hunts Point and Mott Haven,Summer,4,overnight,4.413333333333333,3.9184019540973427,75
BRONX,Hunts Point and Mott Haven,Summer,5,afternoon,9.683544303797468,4.439173819522624,79
BRONX,Hunts Point and Mott Haven,Summer,5,evening,22.481012658227847,13.75319147996032,79
BRONX,Hunts Point and Mott Haven,Summer,5,morning,4.64,3.029762277714121,75
BRONX,Hunts Point and Mott Haven,Summer,5,night,40.164556962025316,14.418142399418823,79
BRONX,Hunts Point and Mott Haven,Summer,5,overnight,11.20253164556962,7.663399103289181,79
BRONX,Hunts Point and Mott Haven,Summer,6,afternoon,10.102564102564102,6.6461388919554025,78
BRONX,Hunts Point and Mott Haven,Summer,6,evening,20.556962025316455,8.428807190367186,79
BRONX,Hunts Point and Mott Haven,Summer,6,morning,5.3544303797468356,5.111670846018902,79
BRONX,Hunts Point and Mott Haven,Summer,6,night,43.21518987341772,17.43608907430436,79
BRONX,Hunts Point and Mott Haven,Summer,6,overnight,17.0126582278481,8.672818828557201,79
BRONX,Hunts Point and Mott Haven,Winter,0,afternoon,4.451219512195122,2.936162099943638,82
BRONX,Hunts Point and Mott Haven,Winter,0,evening,5.309523809523809,3.139243215057046,84
BRONX,Hunts Point and Mott Haven,Winter,0,morning,2.857142857142857,2.0092951701393558,70
BRONX,Hunts Point and Mott Haven,Winter,0,night,7.666666666666667,4.257759276453391,84
BRONX,Hunts Point and Mott Haven,Winter,0,overnight,3.513888888888889,2.7269807663708394,72
BRONX,Hunts Point and Mott Haven,Winter,1,afternoon,4.209876543209877,2.6158939647026793,81
BRONX,Hunts Point and Mott Haven,Winter,1,evening,5.463414634146342,3.0558388634365805,82
BRONX,Hunts Point and Mott Haven,Winter,1,morning,3.0657894736842106,2.0870107894037626,76
